event1,eid1,event2,eid2,signal,Doc name,Doc ID ,sentence
avoid,e21,continued,e14,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
avoid,e21,enabled,e23,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
avoid,e21,effort,e19,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
avoid,e21,rejection,e18,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
continued,e14,enabled,e23,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
continued,e14,effort,e19,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
continued,e14,rejection,e18,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
enabled,e23,effort,e19,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
enabled,e23,rejection,e18,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
effort,e19,rejection,e18,enable,WSJ910225-0066.tml,WSJ910225-0066,But even continued military success carries political anddiplomatic risks for President Bush and the U.S. The alliedrejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiativefrom an Iraq seemingly bent on dictating peace terms. 
offensive,e513,let,e312,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
offensive,e513,begin,e313,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
offensive,e513,planned,e314,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
offensive,e513,ultimatum,e529,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
offensive,e513,respond,e311,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
offensive,e513,failed,e309,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
let,e312,begin,e313,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
let,e312,planned,e314,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
let,e312,ultimatum,e529,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
let,e312,respond,e311,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
let,e312,failed,e309,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
begin,e313,planned,e314,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
begin,e313,ultimatum,e529,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
begin,e313,respond,e311,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
begin,e313,failed,e309,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
planned,e314,ultimatum,e529,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
planned,e314,respond,e311,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
planned,e314,failed,e309,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
ultimatum,e529,respond,e311,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
ultimatum,e529,failed,e309,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
respond,e311,failed,e309,let,WSJ910225-0066.tml,WSJ910225-0066,"Finally, when Iraq failed to respond to the U.S.ultimatum, Mr. Bush let the ground offensive begin aspreviously planned Saturday night.   "
support,e87,adding,e83,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
support,e87,permit,e80,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
support,e87,said,e82,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
support,e87,take,e84,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
support,e87,actions,e85,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
support,e87,slowing,e2000,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
adding,e83,permit,e80,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
adding,e83,said,e82,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
adding,e83,take,e84,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
adding,e83,actions,e85,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
adding,e83,slowing,e2000,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
permit,e80,said,e82,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
permit,e80,take,e84,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
permit,e80,actions,e85,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
permit,e80,slowing,e2000,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
said,e82,take,e84,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
said,e82,actions,e85,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
said,e82,slowing,e2000,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
take,e84,actions,e85,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
take,e84,slowing,e2000,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
actions,e85,slowing,e2000,permit,wsj_1014.tml, WSJ891026-0042 ,"""We cannot permit a further slowing in our volume trend,"" Anheuser said, adding it will take ""appropriate competitive pricing actions to support our long-term market share growth strategy"" for the premium brands. "
embargo,e433,asked,e9,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
embargo,e433,stopping,e16,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
embargo,e433,imposed,e12,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
embargo,e433,enforce,e11,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
embargo,e433,allowing,e13,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
embargo,e433,carrying,e17,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
embargo,e433,disclosed,e8,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
embargo,e433,begin,e15,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
asked,e9,stopping,e16,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
asked,e9,imposed,e12,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
asked,e9,enforce,e11,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
asked,e9,allowing,e13,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
asked,e9,carrying,e17,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
asked,e9,disclosed,e8,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
asked,e9,begin,e15,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
stopping,e16,imposed,e12,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
stopping,e16,enforce,e11,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
stopping,e16,allowing,e13,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
stopping,e16,carrying,e17,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
stopping,e16,disclosed,e8,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
stopping,e16,begin,e15,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
imposed,e12,enforce,e11,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
imposed,e12,allowing,e13,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
imposed,e12,carrying,e17,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
imposed,e12,disclosed,e8,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
imposed,e12,begin,e15,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
enforce,e11,allowing,e13,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
enforce,e11,carrying,e17,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
enforce,e11,disclosed,e8,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
enforce,e11,begin,e15,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
allowing,e13,carrying,e17,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
allowing,e13,disclosed,e8,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
allowing,e13,begin,e15,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
carrying,e17,disclosed,e8,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
carrying,e17,begin,e15,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
disclosed,e8,begin,e15,allow,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
attack,e242,respond,e241,allow,WSJ900813-0157.tml,WSJ900813-0157,Israel has publicly declared that it will respond to an Iraqi attack on Jordan because it wo n't allow Iraq's dangerous army to take control of Jordan's long border with Israel.   
attack,e242,allow,e243,allow,WSJ900813-0157.tml,WSJ900813-0157,Israel has publicly declared that it will respond to an Iraqi attack on Jordan because it wo n't allow Iraq's dangerous army to take control of Jordan's long border with Israel.   
attack,e242,take,e703,allow,WSJ900813-0157.tml,WSJ900813-0157,Israel has publicly declared that it will respond to an Iraqi attack on Jordan because it wo n't allow Iraq's dangerous army to take control of Jordan's long border with Israel.   
attack,e242,declared,e240,allow,WSJ900813-0157.tml,WSJ900813-0157,Israel has publicly declared that it will respond to an Iraqi attack on Jordan because it wo n't allow Iraq's dangerous army to take control of Jordan's long border with Israel.   
respond,e241,allow,e243,allow,WSJ900813-0157.tml,WSJ900813-0157,Israel has publicly declared that it will respond to an Iraqi attack on Jordan because it wo n't allow Iraq's dangerous army to take control of Jordan's long border with Israel.   
respond,e241,take,e703,allow,WSJ900813-0157.tml,WSJ900813-0157,Israel has publicly declared that it will respond to an Iraqi attack on Jordan because it wo n't allow Iraq's dangerous army to take control of Jordan's long border with Israel.   
respond,e241,declared,e240,allow,WSJ900813-0157.tml,WSJ900813-0157,Israel has publicly declared that it will respond to an Iraqi attack on Jordan because it wo n't allow Iraq's dangerous army to take control of Jordan's long border with Israel.   
allow,e243,take,e703,allow,WSJ900813-0157.tml,WSJ900813-0157,Israel has publicly declared that it will respond to an Iraqi attack on Jordan because it wo n't allow Iraq's dangerous army to take control of Jordan's long border with Israel.   
allow,e243,declared,e240,allow,WSJ900813-0157.tml,WSJ900813-0157,Israel has publicly declared that it will respond to an Iraqi attack on Jordan because it wo n't allow Iraq's dangerous army to take control of Jordan's long border with Israel.   
take,e703,declared,e240,allow,WSJ900813-0157.tml,WSJ900813-0157,Israel has publicly declared that it will respond to an Iraqi attack on Jordan because it wo n't allow Iraq's dangerous army to take control of Jordan's long border with Israel.   
leave,e266,become,e267,allow,WSJ900813-0157.tml,WSJ900813-0157,They are n't being allowed to leave and could become hostages.   
leave,e266,allowed,e263,allow,WSJ900813-0157.tml,WSJ900813-0157,They are n't being allowed to leave and could become hostages.   
become,e267,allowed,e263,allow,WSJ900813-0157.tml,WSJ900813-0157,They are n't being allowed to leave and could become hostages.   
said,e68,warrant,e73,warrant,wsj_0610.tml, WSJ891030-0089 ,He said construction would n't resume until market conditions warrant it.    
said,e68,construction,e69,warrant,wsj_0610.tml, WSJ891030-0089 ,He said construction would n't resume until market conditions warrant it.    
said,e68,resume,e70,warrant,wsj_0610.tml, WSJ891030-0089 ,He said construction would n't resume until market conditions warrant it.    
warrant,e73,construction,e69,warrant,wsj_0610.tml, WSJ891030-0089 ,He said construction would n't resume until market conditions warrant it.    
warrant,e73,resume,e70,warrant,wsj_0610.tml, WSJ891030-0089 ,He said construction would n't resume until market conditions warrant it.    
construction,e69,resume,e70,warrant,wsj_0610.tml, WSJ891030-0089 ,He said construction would n't resume until market conditions warrant it.    
